Velo,SpinRate,HorzBreak,InducedVertBreak,Chance
94.18,2209,8.01,19.76,0.23487999000000004
94.56,2220,11.34,9.46,0.30856904
92.68,2132,14.14,11.39,0.30112143
95.78,1940,8.93,16.01,0.2799125
97.51,2506,8.7,14.54,0.27013362
93.84,2159,10.95,20.46,0.24057303000000002
94.93,2517,13.78,15.42,0.2684249000000001
93.68,2132,14.08,13.84,0.2907348
98.09,2023,11.68,7.3,0.3477319200000001
94.46,2108,8.95,13.8,0.2796075699999999
93.3,2391,5.57,19.61,0.21584985999999995
95.48,2140,15.65,11.8,0.31577571000000004
92.91,2024,19.44,11.62,0.32226164
89.11,1856,15.97,7.44,0.32693453000000006
96.35,2449,13.75,17.43,0.2657998
91.12,2193,6.07,5.89,0.29915800000000004
92.17,2359,1.99,13.96,0.23501491000000002
94.25,2073,8.35,14.16,0.27620275000000005
94.58,2250,11.53,16.11,0.26781940000000004
94.23,2242,14,12.83,0.2940633100000001
96.67,2025,10.6,15.34,0.28934884000000005
91.04,2124,13.9,12.33,0.28759153000000004
98.04,2203,15.95,7.09,0.35389628
94.39,2215,12.19,16.97,0.26542830000000006
98.94,2809,5.51,12.11,0.26751885999999997
93.2,2387,2.37,18.57,0.21184846000000002
87.48,1865,14.29,9.72,0.30010443
94.24,2448,12.61,16.94,0.25561161
94.74,2322,5.53,19.89,0.22375362
94.32,2592,4.85,14.92,0.23734618999999996
93.12,2395,7.89,17.35,0.23570816000000006
93.01,2051,11.03,11.77,0.29431846000000006
95.01,1975,15.22,11.44,0.32198168000000005
90.92,2037,15.14,10.04,0.30868106
94.57,2396,4.83,21.05,0.21042857999999992
93.37,2218,5.91,14.91,0.25343732
96.03,2424,2.57,16.72,0.23484257000000003
92.97,2309,7.67,16.6,0.24277715
94.94,2236,10.78,16.04,0.26817962000000006
94.99,2399,9.56,19.4,0.23692086
94.97,2297,14.25,17.08,0.27010569
94.75,2473,4.21,19.47,0.21532178000000002
96.39,2284,5.9,19.22,0.23820598000000004
92.63,2135,13.2,13.41,0.28565041
94.55,2316,3.08,15.21,0.24370608999999996
95.22,2335,8.39,14.73,0.26537136000000006
93.14,2180,3.25,14.77,0.2466571800000001
95.45,2350,13.64,11.39,0.30225587000000004
100.37,2451,8.69,16.59,0.27330646000000003
91.68,2074,6.85,15.61,0.25101206000000004
93.51,2484,1.89,19.32,0.20282169000000005
93.58,2484,4.63,19.12,0.21290304999999998
95.06,2090,12.51,11.05,0.3108522
87.69,2100,8.15,14.52,0.24225123000000004
90.51,2249,15.02,14.45,0.2701984300000001
93.11,2064,18.13,8.85,0.33394816000000005
92.8,2191,9.37,16.65,0.25239026000000003
93.19,2026,14.53,14.45,0.29106312
94.1,2536,5.1,15.57,0.23576064999999996
94.66,2521,14.87,17.49,0.25794308000000005
97.85,2650,3.38,19.49,0.21868019
93.92,2410,13.95,16.28,0.26404589
92.87,2447,5.97,18.1,0.22168155000000006
94.8,2338,7.86,15.8,0.25521657999999997
93.55,2350,11.37,16.24,0.25727761000000005
95.24,2183,0.56,18.01,0.22817871
94.32,2220,16.76,14.4,0.29463732
94.28,2299,5.27,12,0.26942917
93.78,2388,9.07,14.45,0.26019592
94.54,2238,5.73,17.18,0.24362397000000008
94.4,2359,1.23,17.35,0.22238994000000006
96.57,2104,9.16,11.11,0.30627887
94.43,2613,7.6,19.35,0.21878791000000003
89.69,1847,3.06,13.38,0.2538844599999999
97.05,2257,2.49,18.11,0.23848641999999998
95.73,2544,7.95,17.45,0.24040546000000002
92.06,2294,11.36,17.41,0.24595335000000002
91.04,2247,0.9,8.11,0.26680923000000006
89.39,2130,19.57,6.94,0.32997279000000007
92.56,2185,5.35,14.02,0.25486027
93.93,2179,12.2,12.99,0.28898211000000007
96.77,2152,22.33,11.27,0.34516838000000005
92.19,2537,4.81,17.79,0.21272046
94.33,2225,3.93,19.64,0.22281584999999998
97.55,2473,4.93,19.32,0.23124769
90.54,2313,12.55,9.38,0.29024983000000004
97.78,2146,7.87,16.79,0.27163302
93.89,2353,3.29,21.13,0.20399580000000003
93.6,2398,8.76,18.09,0.23601962999999995
95.99,2041,4.8,13.5,0.27848968
94.19,2194,0.21,20.81,0.20492396000000002
93.4,2309,5.85,18.86,0.22543845000000007
95.8,2117,17.24,5.01,0.36415967
95.5,2104,19.28,10.55,0.33637629
94.67,2111,11.5,11.35,0.3031536900000001
94.11,2589,17.14,18.72,0.25201164000000004
96.46,2541,5.94,20.19,0.22108679
95.32,2425,5.42,12.14,0.268053
90.83,2043,8.53,18.77,0.2347556
96.4,2195,4.73,9.69,0.29607434000000005
91.14,2077,11.11,8.21,0.30630076
96.75,2386,13.29,18.73,0.26122832
94.55,2324,14.92,18.42,0.26097735999999994
92.35,1778,12.84,-2,0.39237321999999997
94.91,2228,10.88,15.22,0.27366036
90.53,1952,13.51,3.57,0.34466914
95.4,2561,12.07,17.17,0.25267856000000005
92.8,2054,7.8,16.82,0.2527101
94.38,2247,7.92,13.02,0.27438702000000004
94.03,2225,7.62,16.78,0.25020262
93.18,2436,10.45,13.04,0.26807491000000006
92.57,2114,17.7,7.07,0.33858629
94.99,2411,3.79,18.25,0.22528269999999995
95.73,2264,3.58,19.92,0.22464420000000002
93.49,2308,3.63,18.32,0.22221507
93.27,2230,5.73,16.06,0.24494303
94.33,2420,12.77,17.21,0.25617192
94.51,1981,11.06,18.43,0.26432065000000005
91.93,1835,15.6,3.54,0.3630989600000001
93.35,2147,9.54,14.98,0.26749842
92.9,2421,9.67,19.18,0.22805211000000003
91.14,1953,10.74,16.8,0.25904489999999997
96.64,2425,8.85,15.22,0.26622972999999994
94.54,2127,3.85,13.79,0.26323908000000007
94.75,2194,15.08,1.96,0.36748894000000004
89.41,2103,15.6,5.32,0.32865742
97.85,2424,10.15,16.89,0.2657935
92.35,2153,4.51,20.94,0.21104512999999997
94.18,2408,2.4,19.48,0.20997256000000003
92.61,2280,5.21,19.6,0.21669964999999997
93.1,2543,7.52,18.62,0.22006086000000002
94.05,2247,9.06,17.08,0.25198028000000006
92.69,2681,4.09,17.84,0.20588525
92.71,2129,11.37,17.33,0.25695588
92.31,2035,9.62,17.98,0.25003598000000005
93.58,2098,17.65,8.15,0.33726036
97.68,2545,11.21,3.16,0.34553399
94.58,1918,16.61,6.12,0.35901319
95.8,2677,4.15,20.07,0.2070071
88.68,2196,7.94,9.38,0.27270268000000003
96.53,2100,11.09,15.67,0.28483218
92.88,2586,2.2,21.54,0.18288906000000002
88.34,2145,12.96,15.2,0.25408916000000004
88.17,2092,11.34,15.4,0.24946616
91.49,2057,3.36,17.66,0.22766995999999998
96.29,2065,3.28,17.4,0.25051942000000005
93.23,2418,5.29,15.84,0.23613913000000003
92.71,2682,5.23,18.76,0.20394811000000002
93.07,2166,10.6,7.32,0.31481654
95.15,2519,16.47,12.61,0.29466846
94.2,2052,6.27,12.13,0.28266716000000003
95.98,2285,2.25,12.22,0.26706601
93.73,2130,3.68,15.83,0.24658515000000003
99.71,2159,22.03,4.38,0.39883680999999993
92.92,2449,2.62,17.76,0.21340489999999995
95.32,2805,4.38,8.77,0.26778133000000004
92.26,2286,1.92,13.22,0.24299418
96.39,2311,12.97,11.84,0.30351889
95.61,2309,3.78,15.24,0.25086636
93.15,1977,14.45,10.71,0.3153987000000001
94.32,2209,4.53,18.4,0.23284463
93.05,2117,14.22,11.37,0.30386371
94.12,1872,16.93,13.89,0.3131973800000001
97.74,2316,2.75,19.52,0.23126053
94.43,2384,9.27,17.25,0.24709822000000004
94.28,2672,11.75,12.72,0.26831941000000004
93.19,2341,6.86,17.54,0.23412845999999998
97.15,2319,19.17,5.76,0.3626158100000001
92.26,1997,7.63,7.15,0.31057666
93.74,2194,1.17,14.59,0.24334464
92.7,2290,13.41,13.87,0.27678608000000005
94.98,1844,17.89,7.39,0.36055808
97.29,2311,15.24,14.2,0.3004949
94.46,2015,17.89,7.67,0.34870124
96.38,2283,15.52,13.44,0.30307372
92.46,2219,5.31,11.77,0.26628499999999994
96.42,1817,10.94,8.83,0.33797771
94.22,2323,-1.68,16.5,0.21924369999999999
94.15,2287,8.98,17.64,0.24698864
90.21,2974,17.33,8.28,0.28015820999999996
97.19,2514,4.78,20.32,0.22124232000000005
93.53,2049,16.7,12.18,0.31201906
95.74,2011,3.45,16.47,0.25660688
93.01,2138,2.48,19.24,0.21864286000000005
92.89,2222,4.23,16.8,0.23443127000000002
96.45,2248,18.72,4.09,0.37131641000000004
91.92,2123,6.2,3.72,0.31947983999999996
93.44,2408,10.68,18.08,0.24089012000000004
95.02,2107,15.54,6.59,0.34622871
94.6,2325,11.59,14.98,0.27148627
95.18,2122,13.28,14.51,0.29149865
95.24,2465,12.72,18.07,0.25293369
96.69,2485,5.64,18.94,0.23128400000000005
99.27,2468,14.66,13.22,0.30646161999999993
91.35,2154,6.19,16.81,0.23656742000000003
94.64,2184,16.71,12.4,0.30963261
93.31,2185,5.38,13.93,0.25891771
95.49,2060,2.54,17.66,0.24322030000000003
93.34,2243,15.79,16.34,0.27439995
95.65,2462,9.04,17.85,0.24477377000000006
94.27,2613,-4.57,10.24,0.23493883
91.61,2440,1.05,15.26,0.21799847000000006
92.04,2089,16.95,12.57,0.30182868000000007
94.64,2570,4.61,19.6,0.21086270999999998
96.8,2344,14.78,13.28,0.30086114
92.83,2324,15.22,13.58,0.28322862000000004
94.44,2191,10.02,13.89,0.27853089000000003
93.27,2280,9.9,18.4,0.24158744000000004
95.72,2029,12.77,13.65,0.3017917
96.17,2070,5.82,3.06,0.3440749
93.14,2170,6.18,16.37,0.24662357000000007
90.82,2231,4.58,17.55,0.22115183
97.58,2323,2.96,17.19,0.24490549
95.52,1902,11.07,14.87,0.29401089999999996
89.91,2120,14.4,11.88,0.28689162
92.73,2266,6.73,14.35,0.2542637
93.85,2106,4.8,17.32,0.24274749999999995
89.91,2288,1.97,13.43,0.23107318
95.11,2119,6.03,17.5,0.25065961
91.31,2294,10.97,2.94,0.32849563000000004
92.97,2239,13.21,14.07,0.2785138200000001
92.49,2110,7.43,14.59,0.26102252000000004
95.07,2436,6.11,16.94,0.23964576999999998
96.38,2656,9.47,19.52,0.23053877
91.57,2136,16.13,12.03,0.29823398
92.78,2517,5.33,13.89,0.2414455
96.33,2357,7.78,7.78,0.30940070000000003
92.13,1877,7.95,12.41,0.28476346
96.76,2353,6.2,15.96,0.2573259200000001
92.56,2207,4.91,15.7,0.24236095000000007
92.82,2551,2.02,14.8,0.22425770000000006
92.76,2230,19.02,5.98,0.34485308000000003
96.6,2414,13.13,13.34,0.29124229
95.47,1956,16.92,3.42,0.37857620000000003
100.62,2056,13.41,7.4,0.36256927000000005
96.58,1895,15.44,2.06,0.38999358
95.25,2358,6.5,15.71,0.25265245
93.4,2237,6.33,18.46,0.23263069
95.46,2169,8.98,15.99,0.26828691
96.92,2286,7.92,18.82,0.2492511
97.71,2268,16.73,8.06,0.34601851000000006
94.84,2544,4.38,20.92,0.20428942
96.88,2619,5.56,15.57,0.24609479
89.54,1891,13.15,12.15,0.29011558000000004
94.55,2393,15.08,8.54,0.31785764000000005
97.91,2346,7.17,17.7,0.25543722999999996
93.92,2263,9.86,14.36,0.26954402000000005
95.33,2005,13.99,8.16,0.33799423
94.51,1953,12.59,16.15,0.2841126400000001
92.8,2194,8.76,12,0.27836468000000003
96.43,2259,16.13,12.68,0.31088025
95.8,1975,5.9,14.75,0.27653655
92.57,2467,0.86,13.49,0.23121767000000007
95.51,2009,6.6,9.12,0.3097700200000001
97.27,2266,15.67,-0.64,0.39320955
94.12,2096,16.12,11.11,0.3172028500000001
94.67,2043,-1.29,20.48,0.21130307000000004
93.56,2451,10.76,13.43,0.2677428500000001
98.63,2060,13.16,7.12,0.35421474
96.07,1801,11.85,14.11,0.3081405399999999
95.92,1621,10,8.74,0.34224094000000005
97.64,2340,4.13,14.5,0.26426517000000005
92.04,2095,6.88,17.57,0.23998147000000003
97.12,1877,16.72,3,0.3916118
97.45,2291,8.7,20.1,0.24616490000000002
94.6,1995,16.87,10.76,0.32844921
99.3,2372,6.23,19.92,0.24428168999999997
98.69,2219,9.45,15.71,0.28389698
89.15,2241,13.39,15.86,0.25077317000000005
89.43,2245,7.7,18.25,0.21969850999999999
96.27,2423,13.98,15.94,0.27631597999999996
92.52,2435,10.1,16.68,0.24208554000000002
93.17,2340,3.77,17.06,0.22732475
92.65,2208,5.22,14.29,0.25218931
99.19,2040,14.5,12.23,0.33107853
98.71,2316,7.4,14.88,0.27816361999999994
96.16,2408,10.87,10.16,0.30161013000000003
96.29,2222,7.55,17.05,0.25880418
91.61,2531,1.29,20.32,0.18411189000000006
91.66,2270,16.91,13.11,0.28846310000000003
84.59,2170,19.12,3.16,0.32762034
95.88,2275,13.95,16.56,0.27745641000000004
96.44,2459,4.8,17.77,0.23575503000000006
91.25,2212,11.66,17.72,0.24506648000000003
94.11,2278,11.11,14.17,0.27477530000000006
91.86,1733,8.17,11.93,0.29367718
94.25,2316,1.33,11.28,0.2605504900000001
95.72,2450,12.82,13.23,0.28528075
91.98,1902,5.92,18.78,0.23822021999999998
93.66,2377,16.13,12.23,0.29557396
97.07,2426,5.61,17,0.24730277
94.67,2220,12.32,10.02,0.30875740000000007
93.67,2414,8.22,18.73,0.23006695000000008
92.23,2130,3.73,20.82,0.20983355000000004
93.57,2493,13.22,19.47,0.23716485
94.29,2166,11.51,15.75,0.27243336
91.76,2240,18.04,5.99,0.3367142900000001
93.68,2249,12.89,15.05,0.27439298000000006
98.03,2277,15.85,11.1,0.32600371
94.02,2393,11.96,18.84,0.24363852
94.3,2117,9.13,18.45,0.25101314
100.55,2346,6.61,13.4,0.29163953
98.09,2483,7.16,16,0.26022246000000004
95.38,2251,2.5,18.02,0.23171495999999997
94.85,2404,7.58,14.44,0.25975464
95.74,2503,12.64,8.89,0.30854155
92.29,2468,5.52,16.82,0.22438464000000008
95.9,2453,5.36,20.59,0.2183235300000001
91.94,2297,15.41,12.39,0.28816275999999996
99.13,2584,8.18,17.01,0.25746154999999993
95.61,2252,13.68,3.68,0.35403226
92.15,2063,0.26,18.32,0.21674948
93.51,2785,2.88,14.36,0.22207186
93.27,2442,10.33,19.79,0.22716838
95.97,2050,6.11,19.25,0.24743542000000002
90.61,2235,12.73,15.07,0.26040586000000004
93.64,2211,3.26,12.89,0.25888281
93.44,2100,17.5,7.1,0.34238827999999993
93.51,2242,6.07,17.49,0.23793678000000004
96.26,2151,12.52,8.85,0.32683123000000003
89.45,2013,11.97,10.72,0.28907241000000006
94.3,2395,10.7,18.07,0.24552895000000002
93.17,2010,16.89,4.5,0.35902051
95.87,2085,8.6,13.01,0.29075549
98.73,2481,-0.99,10.91,0.26844814
88.42,1832,17.12,9.25,0.3175673500000001
94.4,2541,5.56,17.34,0.22767358000000007
92.31,2099,4.94,17.59,0.23485169000000006
93.18,2346,5.24,17.83,0.22704833000000002
92.67,2307,6.78,18.61,0.22661003000000002
91.4,2061,11.6,7.94,0.3113735
95.37,2359,12.95,13.87,0.28438364
94.72,2248,10.86,16.97,0.26127537
95.4,2217,-1.02,15.81,0.23567889000000003
90.31,2155,18.22,5.37,0.33827303
93.69,2220,14.01,13.02,0.29148951
96.59,2663,5.61,18.24,0.22683481000000005
90.76,1948,12.34,12.89,0.2860938900000001
92.76,2386,14.36,16.68,0.2587188
94.38,2585,5.61,12.11,0.2572428400000001
94.41,2137,10.11,11.02,0.29842925
96.8,2070,4.21,17.06,0.25757093000000003
97.94,2421,17.09,4.98,0.35977225
92.22,2328,1.63,16.95,0.21751758
95.97,2283,10.42,17.31,0.26195925000000003
96.82,2145,5.59,17.72,0.25457540999999995
92.77,2280,8.55,19.05,0.23117413999999997
96.82,2426,8.25,18.52,0.24524899
95.51,2314,15.53,12.99,0.30043366000000005
92.81,2573,-0.97,14.27,0.21706436
95.64,2431,6.41,17.06,0.24268801
90.22,1927,14.56,12.2,0.29567832000000005
95.38,2047,16.4,11.34,0.32467406
95.69,2294,1.28,8.18,0.28664432
95.34,2097,3.61,15.7,0.25599941000000004
93.13,2433,1.9,13.25,0.24001670999999997
96.08,2242,10.31,17.17,0.26483064
96.62,2359,16.7,6.28,0.34752714
94.62,2336,5.37,18.97,0.22761110000000007
94.33,2121,7.33,14.45,0.2694462000000001
68.14,1645,5.35,18.8,0.13928072999999996
93.5,1819,12.74,4.97,0.35344337000000003
95.73,2269,9.25,16.54,0.26248811
94.65,2556,7.83,17.21,0.23600254000000004
88.17,1817,11.54,8.5,0.30420326
94.38,2158,12.98,5.79,0.33780855
95.51,2578,10.38,18.22,0.24080106000000004
91.55,1875,8.33,11.25,0.29038443999999997
90.19,1955,12.95,12.45,0.28773037999999995
92.92,2166,17.98,15.75,0.28638923
92.58,2399,7.93,14.74,0.24891245
95.26,2263,13.15,14.54,0.28484727000000004
93.55,2260,15.42,4.13,0.34699251000000003
95.34,2410,3.75,18.8,0.22348633000000007
95.13,2239,4.11,21.58,0.21470068999999997
90.5,2170,10.24,18.21,0.23617327000000005
92.1,2191,4.09,16.05,0.23632241999999998
94.96,2423,6.15,9.19,0.28655541999999995
97.35,2383,10.52,15.31,0.27605711
93.59,2004,17.85,5.82,0.35625523000000003
91.5,2130,2.93,15.25,0.23756414000000003
94.42,2136,13.43,9.59,0.31750458
96.72,2146,14.83,1.16,0.38270413000000003
92.54,1681,9.57,14.02,0.29093049000000004
96.15,2328,19.8,3.27,0.37461315000000006
93.26,1799,16.92,8.22,0.34673338000000004
95.4,2261,5.27,14.06,0.26385991
96.86,2336,17.43,8.34,0.33953911000000003
91.2,2136,5.42,19.05,0.22080321000000003
100.04,2438,10.65,14.03,0.29393888
89.69,2165,12.57,11.44,0.28077189
94.63,2350,14.95,17.28,0.26711891000000004
89.58,2297,9.37,17.35,0.22864952
98.48,2964,10.96,13.64,0.26615444
92.44,2060,3.69,20.02,0.21867865
94.32,2283,5.82,17.13,0.24115064999999997
91.08,1999,15.75,12.08,0.30075781
92.3,2405,9.95,16.92,0.24053545000000004
90.41,2161,15.41,9.97,0.301965
92.91,2185,5.14,19.45,0.22308539
94.7,2374,1.82,16.22,0.23172536
91.96,2338,2.05,19.62,0.20110036999999997
97.31,2282,12.9,5,0.35003072
95.39,2369,4.66,16.9,0.23987346
93.76,2398,7.28,17.95,0.23297101
95.28,2578,17.29,12.17,0.29778298000000003
96.09,2049,9.2,13.93,0.28973153000000007
96.43,2184,8.23,17.06,0.26323905000000003
93.47,2028,16.42,5.92,0.349545
92.28,1932,16.31,7.48,0.33875129000000004
93.16,2584,15.26,15.75,0.25992875
95.73,2280,9.72,17.72,0.25634482000000003
96.98,2452,2.79,18.27,0.22924798000000002
93.55,2142,6.02,14.36,0.26138136
97.8,2235,3.94,12.81,0.27937196999999997
94.16,2581,7.53,22.31,0.20096275999999996
94.51,2024,7.12,16.81,0.25981573
95.6,2118,15.8,3.95,0.36509105
90.31,2247,16.72,14.9,0.27197508000000004
90.37,2259,17.01,14.72,0.27369177000000006
92.94,2193,5.2,14.38,0.25359158000000004
89.11,2340,13.75,8.34,0.29250856999999997
92.06,1962,9.51,15.5,0.26682275
97.91,2277,18.41,3.2,0.38104864999999993
92.99,2233,6.34,20.48,0.21880340000000004
92.41,2173,10.93,16.38,0.25793051000000006
92.5,1996,16.17,7.69,0.33513406
94.49,2469,1.53,18.63,0.21100942000000006
92.38,2430,14.85,13.93,0.27307786
94.02,2434,2.89,17.86,0.21934780999999998
93.12,2093,9.8,17.11,0.2568902900000001
95.82,2321,10.08,14.81,0.27354282999999996
92.76,2051,11.27,15.81,0.26958648
94.69,2098,1.16,12.54,0.26437615999999997
98.61,2334,7.13,17.12,0.26254741
96.08,2313,9.17,10.31,0.29936431999999996
90.22,2121,6.52,14.46,0.24810650000000004
91.47,2126,12.52,12.07,0.28671875
89.8,1890,15.78,7.01,0.33052929000000003
97.37,2306,10.49,16.85,0.27028736
94.44,2271,12.17,8.44,0.31443359000000004
91.74,2273,5.62,2.86,0.31518884
97.17,2430,9.45,17.89,0.25420664000000004
94.37,2468,12.71,16.55,0.25795472
88.57,2272,5.73,10.41,0.2556276799999999
93.18,2167,10.55,14.12,0.27414661
94.7,2397,7.57,18.9,0.23248681000000004
94.9,2138,13.63,12.05,0.30540624000000005
94.75,2561,10.62,13.31,0.26844141000000005
94.53,2148,8.85,15.86,0.26537911000000003
98.77,2474,7.61,15.12,0.27044237
93.28,2202,-4.73,15.13,0.21920212000000006
93.52,2250,3.29,11.24,0.26659190999999993
89.03,2605,3.73,16.78,0.19791615
92.78,2158,7.37,15.99,0.25153432
92.56,2247,4.16,14.23,0.24705145000000006
94.05,2273,5.78,21.54,0.21367974
93.51,2555,14.31,15.67,0.260363
87.71,2200,7.67,18.9,0.20989393000000003
93.93,2075,16.27,9.68,0.32637787000000007
93.7,2035,10.18,16.48,0.26716354000000003
98.38,2136,15.68,8.91,0.34669385
95.19,2394,7.78,15.95,0.25328857
93.7,2278,13.86,18.01,0.25835713000000005
91.32,2249,2.32,19.76,0.2022388
95.12,2445,5.05,17.28,0.23410459
93.92,2148,17.58,12.29,0.31136933
92.41,2146,9.8,17.63,0.24810147000000005
92.2,2138,17.34,10.01,0.31696617
90.06,2326,5.29,21.03,0.19460304000000006
88.64,2112,16.06,9.17,0.30297461
97.8,2598,-1.41,16.27,0.22526462000000003
92.01,2336,10.24,19.83,0.22573179000000004
95.29,2336,17.43,5.96,0.34671627000000005
91.86,1932,15.65,8.41,0.32917082000000003
90.96,2158,12.05,7.97,0.30616762
93.44,2357,10.03,17.11,0.24703002000000002
96.65,2551,8.77,17.99,0.24359066000000001
90.27,2066,15.29,8.44,0.31450181
95.47,2445,-2.95,6.12,0.27795629000000005
88.51,2202,10.04,16.64,0.23447034000000005
92.99,2550,6.68,5.93,0.29307377
88.23,1880,3.92,14.99,0.23870467000000004
94.23,2400,5.47,16.39,0.2387703200000001
94.4,2206,14.86,13.88,0.29283998000000006
94.19,2348,12.89,15.4,0.27009645000000004
95.66,2174,10.48,16.66,0.26961905999999997
95.93,2325,13.22,15.91,0.27704097000000005
93.01,2286,9.04,18.81,0.23497169000000012
92.15,2209,12.7,10.87,0.29382825
98.21,2249,11.47,12.17,0.30797618
94.07,2241,6.69,16.45,0.24873936000000002
93.6,2586,7.71,18.84,0.21964892999999994
95.48,2240,16.64,10.98,0.31924798000000004
91.72,2025,15.94,10.35,0.31350851
75.68,1946,6.69,15.26,0.18546593000000003
95.07,2381,-2.98,11.46,0.24678270000000002
94.24,2038,13.52,7.26,0.33547154
97.77,2188,4.86,15.62,0.26732121999999997
89.82,2358,14.7,15.19,0.25662239
92.78,2293,7.47,19.01,0.22749511999999994
93.07,1976,5.96,16.14,0.25584932
97.25,2511,12.97,17.65,0.26331696000000004
96.11,2362,5.85,18.55,0.23725242000000002
91.01,2364,7.09,15.62,0.23542079000000007
96.08,2092,15.04,7.81,0.34283642999999997
94.9,2621,5.73,21.69,0.20062874000000003
95.89,2432,4.47,19.61,0.22236054000000005
92.35,1896,12.53,12.13,0.30089104
93.77,2503,5.76,9.04,0.27716441999999997
91.85,2024,5.64,17.18,0.24082952000000002
97.38,2010,17.36,8.97,0.35276259
93.73,2157,18.09,3.71,0.36337938000000003
94.3,2229,5.92,16.58,0.24714785999999997
95.05,2317,11.42,11.34,0.29530406000000003
86.35,1884,13.49,8.27,0.30032082
91.65,2576,14.56,14.29,0.26001533
91.08,1945,2.6,17.88,0.22720775999999998
88.94,2131,11.78,12.26,0.27149312000000003
94.74,2111,19.41,13.3,0.31642720999999996
96.74,2421,3.83,17.68,0.23636937000000002
92.61,2513,9.32,15.18,0.24554088000000002
94.64,2209,17.25,8.32,0.33476103
92.19,2474,3.19,13.52,0.23626075000000002
94.9,1961,16.65,11.23,0.32784940000000007
92.36,2053,15.39,11.34,0.30746899
94.52,2406,12.63,15.6,0.26694013000000005
96.26,2146,13.33,15.91,0.28705236
95.38,2229,12.24,13.2,0.29217667999999997
91.75,2389,6.24,16.52,0.22957962000000004
93.21,2371,9.1,14.89,0.25581347
91.89,2190,3.59,16.06,0.23378825000000003
97.42,2763,1.69,19.68,0.20514311000000005
94.24,2261,9.83,13.05,0.27889412
94.24,1992,16.42,7,0.34819234
87.81,1704,2.16,8.83,0.27643175
93.08,2097,2.34,18.34,0.22581708000000003
94.79,1883,11.33,9.74,0.3232672700000001
93.49,2170,1.69,19.69,0.21419500000000002
98.04,2461,13.84,14.79,0.28914945000000003
93.13,1995,12.36,12.92,0.29464434
93.35,2400,9.07,19.01,0.23021305999999997
95.63,2296,16.47,8.41,0.33233202
93.45,2161,18.49,10.23,0.32388582
93.21,2451,12.08,13.46,0.27008776
93.51,2151,10.44,14.77,0.2721218900000001
95.68,2442,15.02,13.76,0.28914042000000006
91.42,2319,7.94,20.77,0.21096901000000004
90.38,1951,14.28,11.38,0.29937990000000003
95.88,2305,11.95,15.02,0.27912091
94.48,2171,6.59,18.52,0.24101773000000007
96.78,2482,10.67,13.1,0.28272607000000005
93.23,2428,8.88,17.67,0.23586895000000002
92.35,2488,10.95,7.51,0.296797
96.46,1980,7.29,17.21,0.26883894
99.75,2129,16.12,8.55,0.35680610999999995
93.63,1970,17.58,14.28,0.30617339999999993
92.53,2150,2.99,19.67,0.21490788000000002
90.4,2116,19.01,8.64,0.32322743000000004
92.83,2163,16.26,17.29,0.27146539000000003
92.22,2097,10.94,17.13,0.25604181000000004
92.45,2400,4.66,18.66,0.21444358000000008
96.38,2582,3.85,18.62,0.22178441
